elapsed_sec,cumulative,interval_rate
0.217928,2765234,18258080.43
0.217969,2765945,17306007.20
0.218183,2767911,9186915.89
0.218241,2768985,18504160.85
0.218309,2769876,13167422.82
0.218354,2770581,15452054.79
0.218395,2771115,13171525.83
0.218424,2771510,13601460.00
0.218599,2772340,4724848.72
0.218646,2773098,16156190.72
0.218686,2773779,17277247.82
0.218755,2774863,15710144.93
0.218814,2775868,16914351.11
0.219000,2777040,6319490.13
0.219053,2777893,15981264.64
0.219081,2778223,11664074.65
0.219131,2779051,16587535.31
0.219177,2779854,17520127.42
0.219222,2780584,16389026.09
0.219383,2781242,4073269.32
0.219430,2781734,10458739.00
0.219470,2782281,13848101.27
0.219503,2782723,13276462.81
0.219550,2783398,14387415.81
0.219590,2783953,13889236.47
0.219620,2784263,10276470.20
0.219799,2785347,6053025.40
0.219860,2786503,19015972.76
0.219886,2786817,12038030.98
0.219931,2787622,17988826.82
0.220004,2789257,22320819.11
0.220167,2789995,4524137.93
0.220208,2790590,14676500.33
0.220280,2792025,19747615.84
0.220508,2794321,10072030.81
0.220557,2795182,17631158.62
0.220594,2795764,15624161.07
0.220645,2796658,17601543.58
0.220731,2798299,19183558.95
0.220917,2799543,6676219.46
0.220958,2800173,15460122.70
0.221004,2800907,15941966.03
0.221032,2801247,12070863.07
0.221080,2802115,17974363.75
0.221305,2804467,10470784.64
0.221331,2804812,13121862.16
0.221353,2805011,9202312.14
0.221390,2805609,15893687.71
0.221429,2806227,15982620.84
0.221653,2808616,10669179.51
0.221709,2809580,17201384.68
0.221795,2811373,20929879.65
0.221972,2812455,6088639.79
0.222020,2813094,13535841.38
0.222071,2813731,12408929.75
0.222104,2814136,12226415.09
0.222144,2814773,15974921.63
0.222181,2815401,16784263.42
0.222433,2817964,10173985.88
0.222485,2818886,17975512.75
0.222521,2819310,11669831.83
0.222552,2819738,13551594.21
0.222582,2820041,10213368.39
0.222630,2820813,16041558.44
0.222802,2821343,3088128.19
0.222852,2822180,16629249.20
0.222893,2822611,10652759.58
0.222927,2823086,14022140.22
0.222984,2824028,16430328.08
0.223020,2824501,13154235.50
0.223055,2825025,14988987.10
0.223235,2826208,6579862.17
0.223283,2826946,15112421.67
0.223327,2827598,14860398.86
0.223444,2829433,15711827.11
0.223610,2830198,4607268.04
0.223702,2831936,19011781.18
0.223785,2833517,18981642.67
0.223831,2834209,15125683.06
0.224000,2834897,4052016.58
0.224042,2835470,13642857.14
0.224110,2836606,16881650.12
0.224179,2837824,17493716.34
0.224240,2838868,17244511.98
0.224420,2839995,6258190.62
0.224458,2840517,13588088.30
0.224499,2841115,14765432.10
0.224576,2842758,21303079.42
0.224796,2844851,9526236.98
0.224852,2845709,15287305.12
0.224908,2846656,16898342.29
0.224951,2847389,17029877.79
0.225114,2848194,4929818.97
0.225164,2848929,14773869.35
0.225214,2849763,16735897.90
0.225266,2850706,18105715.88
0.225314,2851530,16989690.72
0.225524,2853453,9166221.78
0.225654,2856165,20874866.26
0.225881,2858069,8406181.02
0.225929,2858905,17296671.01
0.225963,2859316,11927563.99
0.226003,2859938,15501557.63
0.226045,2860698,18221486.97
0.226252,2862729,9819516.23
0.226312,2863910,19574693.78
0.226348,2864401,13607138.90
0.226422,2865842,19583327.67
0.226603,2866476,3499533.58
0.226657,2867325,15857006.78
0.226718,2868493,19173629.69
0.226806,2870105,18197622.57
0.227009,2871847,8574227.11
0.227071,2872999,18593240.58
0.227157,2874870,21840381.94
0.227330,2875832,5564714.39
0.227364,2876343,14919708.03
0.227426,2877436,17712452.19
0.227464,2877942,13418547.30
0.227682,2879681,7963365.77
0.227732,2880211,10512535.70
0.227780,2880747,11323784.17
0.227826,2881366,13252547.74
0.227894,2882342,14388277.09
0.227942,2882884,11460712.17
0.227981,2883449,14273804.41
0.228152,2884108,3851909.00
0.228196,2884736,14492419.17
0.228240,2885338,13553369.21
0.228278,2885678,8898659.97
0.228324,2886359,14724324.32
0.228362,2886766,10817275.75
0.228603,2888387,6715691.35
0.228665,2889271,14315789.47
0.228713,2889926,13551817.60
0.228781,2891065,16894848.48
0.228832,2891723,12870415.65
0.228894,2892760,16770979.90
0.229089,2893602,4313325.72
0.229174,2894869,14913251.25
0.229248,2896136,17035294.12
0.229306,2896963,14330768.70
0.229493,2897722,4051587.01
0.229542,2898356,12971867.01
0.229630,2899805,16489331.44
0.229684,2900574,14229936.53
0.229755,2901519,13317549.57
0.229948,2901903,1994380.42
0.229982,2902166,7623188.41
0.230058,2903151,13010342.23
0.230115,2903851,12362030.91
0.230172,2904559,12286334.06
0.230246,2905742,16131891.51
0.230298,2906199,8691021.81
0.230504,2906967,3726635.74
0.230582,2907992,13218813.27
0.230651,2909082,15806493.71
0.230700,2909574,10032421.85
0.230744,2910175,13684905.62
0.230949,2910836,3227019.08
0.230980,2911219,12305220.88
0.231047,2912222,14979315.70
0.231089,2912761,12707468.88
0.231126,2913082,8695181.08
0.231188,2913808,11765087.18
0.231256,2914825,14828531.44
0.231473,2915879,4864630.35
0.231560,2917021,13151530.51
0.231637,2918281,16399203.47
0.231691,2919069,14536599.76
0.231726,2919422,9978798.59
0.231924,2920074,3302653.77
0.231983,2920906,13934481.14
0.232038,2921459,10154428.10
0.232089,2922110,12579710.14
0.232129,2922530,10511036.59
0.232367,2924161,6863755.92
0.232413,2924706,11956211.75
0.232495,2926066,16526515.34
0.232563,2926946,12965009.21
0.232631,2927867,13552488.30
0.232674,2928250,8821429.39
0.232899,2929277,4571209.84
0.232966,2930109,12394785.85
0.233007,2930541,10451697.19
0.233095,2931739,13633001.42
0.233145,2932151,8330300.46
0.233198,2932889,13913502.51
0.233402,2933161,1331160.41
0.233548,2933884,4946396.93
0.233587,2934336,11627009.65
0.233648,2935182,13944978.32
0.233688,2935588,10076692.07
0.233786,2937036,14800580.58
0.234064,2939052,7246376.81
0.234109,2939506,9996256.91
0.234146,2939898,10666666.67
0.234215,2940627,10597316.51
0.234300,2941788,13712544.44
0.234515,2942563,3603260.14
0.234949,2947429,11196914.75
0.235024,2948234,10781346.26
0.235340,2951115,9113483.59
0.235381,2951473,8821210.33
0.235460,2952751,16083968.89
0.235551,2953907,12697436.35
0.235617,2954683,11877611.62
0.235675,2955339,11253688.33
0.235885,2956214,4160069.98
0.235994,2957864,15195748.87
0.236063,2958711,12282660.71
0.236117,2959486,14220183.49
0.236313,2960045,2852040.82
0.236365,2960608,10958637.47
0.236467,2962415,17701282.29
0.236512,2963115,15555555.56
0.236562,2963979,17151364.76
0.236726,2964555,3503287.37
0.236770,2965232,15578259.47
0.236809,2965724,12575079.87
0.236861,2966644,17692307.69
0.236913,2967599,18219280.00
0.236962,2968192,12300862.93
0.237227,2970446,8505660.38
0.237534,2973818,10961397.81
0.237616,2975107,15695586.00
0.237665,2975809,14499039.59
0.237751,2977290,17154506.39
0.237927,2978393,6274460.73
0.237980,2979412,19196352.88
0.238042,2980595,18991202.72
0.238078,2981154,15783826.52
0.238139,2982383,20147540.98
0.238342,2983851,7235982.75
0.238422,2985298,18068528.05
0.238474,2986168,16664112.78
0.238662,2987487,7012861.34
0.238751,2989222,19530810.28
0.238848,2991137,19666238.77
0.239005,2991797,4215016.96
0.239057,2992532,14202898.55
0.239097,2993144,15049056.97
0.239131,2993533,11455327.17
0.239408,2996214,9687443.54
0.239523,2998077,16205918.68
0.239565,2998436,8513766.69
0.239617,2999209,14794258.37
0.239656,2999734,13533718.29
0.239687,3000000,8674101.61
0.239895,3001261,6060052.67
0.239938,3001801,12485549.13
0.240015,3003214,18470588.24
0.240070,3004202,17761797.75
0.240250,3005069,4813324.08
0.240285,3005546,13628571.43
0.240331,3006134,12829184.21
0.240388,3007055,16205373.64
0.240449,3008138,17717791.41
0.240507,3009067,16098008.98
0.240676,3009626,3302806.50
0.240774,3011546,19541984.73
0.240809,3011895,10202291.86
0.240857,3012751,17588920.62
0.241024,3013847,6569443.70
0.241055,3014215,12048981.73
0.241136,3015885,20438635.14
0.241201,3017109,19013592.23
0.241413,3018574,6895480.52
0.241603,3022147,18825872.53
0.241860,3023615,5712995.90
0.241927,3024593,14524608.67
0.242023,3026099,15680802.99
0.242084,3026868,12745715.52
0.242267,3027812,5138589.50
0.242329,3028787,15683562.02
0.242408,3029902,14121431.65
0.242462,3030778,16476385.73
0.242671,3032249,7031279.87
0.242768,3033959,17530909.76
0.242862,3035612,17600834.79
0.243045,3036907,7099119.05
0.243109,3037928,15778574.52
0.243177,3039023,16232081.71
0.243241,3039796,11976882.91
0.243454,3040935,5362094.37
0.243509,3041705,14010699.08
0.243579,3043082,19706618.96
0.243636,3044110,18008548.81
0.243811,3044994,5052641.21
0.243922,3047578,23209650.33
0.243967,3048151,12604764.73
0.243998,3048517,11838530.21
0.244045,3049378,18582466.44
0.244214,3050310,5516163.78
0.244254,3050914,15084161.63
0.244295,3051485,13745456.30
0.244341,3052228,16255004.48
0.244431,3053938,19044224.92
0.244601,3054755,4810579.74
0.244636,3055119,10181818.18
0.244665,3055467,12087110.56
0.244727,3056419,15448275.86
0.244765,3056881,12144471.90
0.244813,3057684,16743817.51
0.244975,3058486,4939183.99
0.245057,3059969,18103690.32
0.245131,3061421,19699354.21
0.245198,3062687,18743892.69
0.245377,3063620,5211067.79
0.245429,3064323,13661626.96
0.245471,3064771,10666666.67
0.245513,3065303,12579211.20
0.245572,3066401,18610169.49
0.245611,3066911,13049151.81
0.245776,3067621,4295428.70
0.245816,3068191,14568690.10
0.245862,3068996,17173333.33
0.245898,3069427,12126839.42
0.245944,3070203,16884614.55
0.246294,3072160,5588107.64
0.246385,3073280,12290809.33
0.246454,3074072,11471278.35
0.246508,3074765,12873144.73
0.246559,3075484,14017780.55
0.246590,3075772,9302926.55
0.246786,3076930,5911933.63
0.246847,3077802,14423235.97
0.246950,3079638,17717732.21
0.247011,3080676,17216214.42
0.247167,3081153,3044674.37
0.247212,3081680,11798683.56
0.247240,3081992,11226252.16
0.247318,3083524,19515923.57
0.247376,3084483,16690452.16
0.247406,3084875,12782469.76
0.247688,3088195,11790484.51
0.247916,3090139,8524745.44
0.248238,3094421,13306732.30
0.248297,3095488,17907792.49
0.248342,3096240,16726722.72
0.248370,3096585,12469729.28
0.248434,3097678,16989725.34
0.248487,3098403,13842482.10
0.248780,3099384,3346695.10
0.248851,3100568,16627111.74
0.248915,3101600,16230753.50
0.249432,3104423,5461224.92
0.249529,3105855,14630906.77
0.249635,3107391,14576512.46
0.249806,3107954,3282798.83
0.249852,3108480,11645928.35
0.249945,3110337,19905243.75
0.250234,3112478,7413640.27
0.250306,3113833,18646960.06
0.250351,3114610,17411764.71
0.250499,3116339,11665958.21
0.250681,3117176,4601024.65
0.250721,3117600,10577786.65
0.250800,3119161,19822222.22
0.250882,3120903,21115151.52
0.250909,3121203,11214953.27
0.251067,3121599,2505013.19
0.251117,3122364,15249068.11
0.251167,3123220,17162907.27
0.251222,3124173,17406392.69
0.251293,3125572,19566433.57
0.251460,3126564,5956491.19
0.251501,3127113,13472392.64
0.251534,3127466,10669810.18
0.251586,3128187,13810144.04
0.251975,3130705,6466076.21
0.252071,3131597,9295733.55
0.252147,3132691,14442244.22
0.252197,3133574,17689364.34
0.252223,3133821,9469769.58
0.252265,3134466,15511146.38
0.252414,3134894,2864466.56
0.252501,3136797,22010687.27
0.252564,3138062,19986728.18
0.252795,3140693,11399875.21
0.252829,3141198,14744525.55
0.252907,3142880,21438221.72
0.252968,3143637,12460905.35
0.253129,3144165,3273565.95
0.253156,3144435,10351569.99
0.253267,3146850,21756756.76
0.253330,3147873,16238095.24
0.253514,3149148,6910569.11
0.253546,3149541,12329411.76
0.253579,3150077,16099963.96
0.253630,3150731,12908064.58
0.253675,3151279,12144044.32
0.253712,3151698,11210702.34
0.253752,3152220,13341853.04
0.253931,3153324,6157553.04
0.253966,3153738,11634769.41
0.253995,3154002,9116336.89
0.254054,3155017,17301332.97
0.254114,3156029,16761904.76
0.254167,3157011,18601303.23
0.254322,3157468,2953150.24
0.254349,3157695,8459732.42
0.254397,3158442,15535313.20
0.254438,3159008,13679758.31
0.254519,3160524,18803100.78
0.254767,3163363,11430296.93
0.254819,3164139,14947222.44
0.254870,3164873,14510517.16
0.255086,3166753,8710438.16
0.255147,3167776,16645514.01
0.255180,3168289,15370786.52
0.255217,3168738,12217687.07
0.255258,3169243,12430769.23
0.255306,3169881,13087179.49
0.255484,3170851,5471200.05
0.255525,3171376,12663418.40
0.255570,3172050,15089439.63
0.255656,3173720,19465684.45
0.255740,3175021,15518948.39
0.255890,3175584,3745019.39
0.255959,3176803,17592218.44
0.256021,3177928,18231023.53
0.256081,3178890,16100418.41
0.256116,3179261,10426034.17
0.256318,3180163,4461680.01
0.256376,3180988,14431402.73
0.256422,3181584,12760126.74
0.256504,3182757,14312034.07
0.256579,3184045,17230769.23
0.256755,3184940,5093678.15
0.256790,3185342,11218709.01
0.256842,3186046,13581818.88
0.256872,3186402,12153903.93
0.256910,3186993,15400651.47
0.256945,3187341,10038365.02
0.256985,3187872,13004187.79
0.257019,3188232,10867924.53
0.257180,3188844,3804195.80
0.257247,3189976,16677716.39
0.257343,3191725,18338138.93
0.257421,3193082,17341853.04
0.257592,3193521,2567867.15
0.257667,3195002,19746666.67
0.257723,3195722,12963396.41
0.257764,3196118,9542168.67
0.257822,3197021,15446723.34
0.257975,3197748,4775041.05
0.258026,3198559,15889187.12
0.258076,3199262,14083378.41
0.258114,3199819,14358630.65
0.258185,3201231,19992920.35
0.258229,3202083,19254237.29
0.258381,3202496,2729080.90
0.258412,3202909,13394739.40
0.258457,3203716,17703580.20
0.258490,3204200,14835249.04
0.258523,3204650,13466602.82
0.258586,3205987,21334992.90
0.258743,3206720,4662612.59
0.258788,3207580,19307619.77
0.258863,3209115,20319822.09
0.258950,3211021,21971181.56
0.259221,3212175,4256998.78
0.259279,3212825,11279826.46
0.259314,3213230,11368421.05
0.259356,3213842,14456806.75
0.259404,3214551,14848167.54
0.259601,3215856,6636999.36
0.259654,3216763,17099656.88
0.259697,3217531,17655172.41
0.259756,3218490,16381401.39
0.259815,3219320,13978947.37
0.259848,3219723,12447876.45
0.260035,3220140,2227468.91
0.260103,3220867,10671559.63
0.260145,3221180,7534543.35
0.260207,3222338,18677419.35
0.260259,3223014,12979283.07
0.260297,3223537,13525745.47
0.260332,3223883,9945100.74
0.260515,3225250,7492094.11
0.260555,3225822,14051292.13
0.260592,3226354,14313772.97
0.260622,3226705,11848101.27
0.260674,3227531,16000000.00
0.260699,3227764,9335683.95
0.260743,3228389,14164305.95
0.260917,3229222,4793085.99
0.260977,3230137,15061728.40
0.261013,3230453,8891139.81
0.261047,3230848,11732557.10
0.261078,3231188,10638963.64
0.261125,3231896,15198351.37
0.261348,3233905,9032623.55
0.261390,3234592,15991992.36
0.261445,3235515,16910026.93
0.261494,3236351,16931645.57
0.261549,3237325,17709090.91
0.261576,3237664,12934981.68
0.261721,3238013,2404127.66
0.261761,3238651,16033373.54
0.261867,3240757,19736102.26
0.261911,3241490,16722560.63
0.262125,3243356,8736609.48
0.262158,3243783,12746268.66
0.262233,3245158,18415342.99
0.262257,3245412,10528497.41
0.262290,3245862,13499730.01
0.262340,3246673,16206710.50
0.262479,3247028,2557784.31
0.262519,3247568,13528070.75
0.262593,3249039,19856107.34
0.262655,3250238,19274048.35
0.262709,3251083,15672236.96
0.262885,3252082,5682852.46
0.262934,3252823,15265445.71
0.262973,3253412,14786363.41
0.263007,3253856,13303370.79
0.263044,3254411,15034131.54
0.263088,3255082,15177904.95
0.263139,3255726,12689655.17
0.263322,3256790,5812905.31
0.263482,3257257,2914942.36
0.263556,3258721,19806266.57
0.263627,3260118,19607017.54
0.263783,3260702,3738581.00
0.263896,3262885,19318584.07
0.263938,3263469,13988023.95
0.264004,3264454,15000152.29
0.264183,3265446,5535436.28
0.264226,3266159,16375370.34
0.264256,3266565,13743145.35
0.264297,3267260,17125397.33
0.264356,3268361,18504201.68
0.264526,3269533,6900856.13
0.264621,3271436,19970406.44
0.264664,3272091,15381363.89
0.264711,3272825,15548212.17
0.264742,3273124,9697402.13
0.264918,3273954,4703642.21
0.264955,3274357,11066564.15
0.264998,3274884,12149855.91
0.265060,3275951,17175050.30
0.265100,3276395,11205047.32
0.265127,3276649,9278538.81
0.265342,3278487,8568764.57
0.265391,3279358,17670210.18
0.265433,3279961,14515430.17
0.265466,3280404,13340159.00
0.265499,3280804,11955287.23
0.265552,3281707,17213442.88
0.265600,3282452,15453866.58
0.265758,3283052,3788476.72
0.265809,3283955,17851847.46
0.265850,3284623,16210051.20
0.265914,3285724,17192111.30
0.265977,3286509,12460317.46
0.266150,3287406,5177489.18
0.266290,3288722,9391614.63
0.266368,3290070,17421647.82
0.266433,3291059,15166618.10
0.266603,3292195,6684004.28
0.266683,3293710,18888390.19
0.266738,3294592,16097240.47
0.266796,3295410,14123659.72
0.266979,3296680,6919434.89
0.267024,3297333,14633053.22
0.267067,3297930,13951205.83
0.267117,3298815,17744360.90
0.267157,3299419,15021886.19
0.267196,3300021,15321184.97
0.267394,3301367,6815189.87
0.267432,3301961,15378640.78
0.267473,3302572,15243370.01
0.267525,3303497,17646946.60
0.267583,3304254,13014252.07
0.267766,3305443,6507651.55
0.267812,3306233,17236488.99
0.267841,3306588,11915950.59
0.267896,3307531,17263157.89
0.267959,3308652,17758415.84
0.268145,3309940,6923167.89
0.268233,3311590,18884120.17
0.268290,3312236,11259259.26
0.268328,3312723,12943521.59
0.268380,3313552,15728162.71
0.268527,3314010,3122720.18
0.268603,3315077,13963044.39
0.268632,3315407,11646784.78
0.268678,3316018,13222818.56
0.268750,3317337,18330137.02
0.268804,3318315,18138991.41
0.268948,3318561,1705869.30
0.269009,3319448,14491332.97
0.269046,3319754,8383561.64
0.269080,3320128,10775613.69
0.269134,3320910,14481481.48
0.269181,3321668,16185168.58
0.269362,3322923,6936882.66
0.269398,3323399,13330346.14
0.269444,3324043,13874227.12
0.269558,3326437,21030808.29
0.269771,3327768,6243930.81
0.269859,3329471,19306638.85
0.269909,3330240,15548231.87
0.269977,3330989,11028329.11
0.270158,3331781,4368642.85
0.270187,3332027,8446351.93
0.270216,3332315,9888412.02
0.270270,3333164,15722222.22
0.270325,3334025,15702223.11
0.270356,3334389,11901647.92
0.270422,3335546,17486322.28
0.270587,3336263,4334500.08
0.270622,3336767,14417300.76
0.270678,3337743,17454441.40
0.270715,3338168,11657249.44
0.270759,3338842,15245764.44
0.270800,3339309,11507281.37
0.270867,3340587,18991856.39
0.271027,3341340,4712405.58
0.271113,3343050,19692747.08
0.271156,3343668,14386144.61
0.271183,3343913,9362938.05
0.271212,3344290,12816154.47
0.271489,3347265,10746512.35
0.271538,3348064,16292489.96
0.271584,3348808,16247379.45
0.271639,3349629,14904780.06
0.271795,3350148,3316293.93
0.271865,3351368,17366548.04
0.271932,3352331,14417894.36
0.271973,3352803,11594772.53
0.272030,3353577,13480328.13
0.272062,3353971,12377092.95
0.272210,3354329,2422323.27
0.272312,3356385,20231242.31
0.272344,3356742,10970438.20
0.272404,3357700,16134736.84
0.272675,3360569,10568854.11
0.272739,3361524,14990268.10
0.272799,3362552,17050354.94
0.273022,3364496,8715847.24
0.273072,3365234,14662348.76
0.273106,3365621,11509293.68
0.273186,3367101,18500000.00
0.273460,3370274,11590867.58
0.273509,3371139,17608142.49
0.273554,3371756,13813329.75
0.273732,3372959,6741081.94
0.273814,3374496,18743902.44
0.273863,3375357,17571428.57
0.273916,3376265,17025106.41
0.274103,3377489,6576225.65
0.274145,3378080,14015699.48
0.274193,3378879,16502468.14
0.274233,3379309,10886075.95
0.274299,3380507,18094490.09
0.274478,3381546,5800418.70
0.274514,3382020,13015899.17
0.274568,3382832,15048741.61
0.274628,3383867,17370726.55
0.274666,3384499,16379846.57
0.274717,3385324,16350231.88
0.274867,3385794,3123795.34
0.274913,3386362,12415300.55
0.274952,3386900,13736053.31
0.274984,3387223,10253968.25
0.275016,3387670,14078740.16
0.275046,3388081,13586776.86
0.275082,3388583,13880056.41
0.275316,3391019,10408432.71
0.275367,3391920,17680880.71
0.275410,3392544,14610845.74
0.275458,3393274,14948907.50
0.275521,3394239,15398854.26
0.275699,3394766,2962754.74
0.275751,3395455,13346246.97
0.275779,3395821,12711864.41
0.275818,3396430,15615384.62
0.275863,3397085,14650621.81
0.275927,3398143,16445681.07
0.276144,3399958,8394655.17
0.276183,3400405,11316455.70
0.276240,3401238,14689285.46
0.276283,3401799,13161290.32
0.276511,3403917,9281006.80
0.276576,3405006,16700148.75
0.276673,3406732,17809236.86
0.276720,3407376,13787492.77
0.276898,3408277,5045273.07
0.276950,3408986,13755771.99
0.276995,3409558,12722985.90
0.277028,3409932,11347775.96
0.277076,3410623,14186290.01
0.277114,3411095,12393981.57
0.277153,3411430,8580503.05
0.277213,3412120,11588653.20
0.277435,3414061,8761318.40
0.277479,3414707,14543980.91
0.277524,3415381,14895027.62
0.277552,3415679,10674881.79
0.277579,3415937,9750935.41
0.277608,3416302,12550287.11
0.277799,3417465,6075740.40
0.277873,3418714,16849915.68
0.277951,3420335,20737916.74
0.278170,3422221,8608570.23
0.278231,3423204,16203474.76
0.278294,3424335,17999809.02
0.278498,3426109,8690753.21
0.278610,3428545,21839502.96
0.278663,3429432,16722597.19
0.278827,3430162,4439930.18
0.278892,3431453,19899807.32
0.278937,3432185,16117667.78
0.278964,3432507,11962700.15
0.279026,3433387,14318721.73
0.279069,3433919,12218088.28
0.279104,3434366,12847781.10
0.279256,3434968,3951868.60
0.279309,3435721,14423076.92
0.279359,3436569,16750617.28
0.279388,3436913,11862068.97
0.279449,3437898,16147540.98
0.279484,3438380,13771428.57
0.279657,3439189,4686459.09
0.279714,3440082,15564270.15
0.279758,3440788,16229885.06
0.279799,3441409,14948726.59
0.279848,3441838,8883458.96
0.279899,3442519,13363946.78
0.279959,3443292,12724279.84
0.280165,3444839,7512735.71
0.280203,3445366,13792922.95
0.280264,3446439,17747858.02
0.280323,3447357,15428571.43
0.280351,3447664,11231433.38
0.280517,3448350,4133575.97
0.280591,3449610,17027027.03
0.280657,3450763,17381996.89
0.280699,3451436,16135606.22
0.280731,3451863,13257575.76
0.281023,3453299,4910795.20
0.281123,3455196,19001732.89
0.281350,3457454,9970943.84
0.281459,3459566,19221843.00
0.281527,3460791,18036721.29
0.281572,3461274,10783175.57
0.281753,3462208,5173340.13
0.281795,3462824,14550951.95
0.281828,3463227,12321144.67
0.281875,3463977,15943199.69
0.281908,3464404,12826289.39
0.281996,3465888,16967950.70
0.282161,3466531,3876412.96
0.282208,3467261,15769804.07
0.282280,3468566,18125000.00
0.282328,3469412,17533678.76
0.282550,3471244,8264649.23
0.282605,3471993,13587301.59
0.282662,3473040,18354896.39
0.282716,3473899,15919789.47
0.282930,3475498,7450203.84
0.282962,3475912,13195219.12
0.283025,3476880,15436626.91
0.283070,3477530,14246575.34
0.283123,3478454,17324783.44
0.283158,3478970,14920625.74
0.283311,3479493,3411789.26
0.283466,3482448,19095315.02
0.283679,3484390,9117370.89
0.283724,3485100,15910364.15
0.283819,3487060,20478956.83
0.283851,3487522,14513240.98
0.284088,3489691,9158313.42
0.284171,3491144,17488535.56
0.284212,3491681,13164345.95
0.284261,3492491,16644063.62
0.284440,3493301,4525139.66
0.284477,3493747,11866751.81
0.284527,3494474,14588726.35
0.284571,3495141,15030985.92
0.284615,3495774,14678260.87
0.284656,3496400,15023879.81
0.284678,3496580,8197467.89
0.284720,3497143,13485029.94
0.284881,3497586,2757255.69
0.284936,3498360,13988036.07
0.284985,3499067,14355329.95
0.285019,3499433,10725274.73
0.285045,3499730,11368421.05
0.285081,3500256,14975088.97
0.285125,3501012,16893854.75
0.285150,3501271,10517766.50
0.285306,3501894,3996792.30
0.285347,3502485,14198198.20
0.285407,3503488,16774819.37
0.285446,3503977,12701298.70
0.285494,3504782,16498944.48
0.285530,3505262,13473684.21
0.285584,3506083,15133640.55
0.285755,3507048,5646015.32
0.285800,3507813,16968702.17
0.285882,3509240,17563076.92
0.286089,3510765,7367149.76
0.286139,3511668,17793103.45
0.286222,3513387,20773413.90
0.286316,3515052,17760000.00
0.286564,3517503,9858220.21
0.286617,3518306,15380489.95
0.286682,3519422,17092708.03
0.286857,3520173,4296535.31
0.286899,3520706,12492089.91
0.286962,3521670,15383142.37
0.287014,3522414,14307692.31
0.287078,3523626,19073998.30
0.287102,3523891,11041666.67
0.287254,3524622,4794763.15
0.287317,3525828,19244578.49
0.287346,3526201,12626091.67
0.287402,3526954,13506726.46
0.287442,3527507,13825000.00
0.287660,3529396,8673452.99
0.287696,3529940,15163763.07
0.287753,3530946,17661826.93
0.287803,3531642,13770997.80
0.287857,3532416,14523755.91
0.288032,3533221,4598896.26
0.288074,3533880,15460410.56
0.288138,3535180,20246698.23
0.288505,3539975,13065395.10
0.288609,3542070,20152369.23
0.288793,3543177,6020394.29
0.288847,3544048,16331045.86
0.288930,3545633,18887935.55
0.288970,3546186,14134185.30
0.289127,3546909,4598973.34
0.289224,3548878,20255534.52
0.289292,3550042,17212569.32
0.289352,3550994,15703092.78
0.289534,3551920,5099596.33
0.289588,3552727,15037173.68
0.289630,3553384,15474115.60
0.289659,3553624,8275862.07
0.289700,3554226,14535094.28
0.289733,3554629,12242914.00
0.289767,3555066,13044776.12
0.289796,3555389,10933956.20
0.289986,3555848,2426966.29
0.290086,3557335,14826706.02
0.290126,3557751,10454362.69
0.290151,3557986,9368895.27
0.290193,3558667,16166172.11
0.290236,3559189,12139534.88
0.290266,3559525,11153526.97
0.290295,3559806,9511881.39
0.290519,3561293,6666935.68
0.290565,3561958,14404228.13
0.290614,3562802,17253715.48
0.290691,3563247,5769854.13
0.290753,3564157,14727063.81
0.290780,3564489,12146045.22
0.291604,3564802,379796.75
0.291640,3565212,11441966.90
0.291666,3565519,11864734.30
0.291734,3566896,20188247.71
0.291796,3567763,14059383.46
0.291862,3568905,17216166.92
0.292049,3569388,2578282.64
0.292084,3569863,13587733.85
0.292114,3570218,11932773.11
0.292166,3571127,17383156.12
0.292218,3571980,16616991.02
0.292306,3573086,12508906.66
0.292338,3573461,11811023.62
0.292481,3573965,3516287.25
0.292566,3575517,18169685.19
0.292609,3576160,15174041.30
0.292648,3576739,14830562.74
0.292679,3577111,11935701.22
0.292892,3578207,5151586.37
0.292927,3578664,13119742.77
0.292961,3579256,16974910.39
0.292995,3579759,14830321.08
0.293035,3580381,15647798.74
0.293070,3580928,15554354.94
0.293164,3581911,10536922.10
0.293353,3582905,5240764.08
0.293396,3583493,13740886.15
0.293426,3583869,12533333.33
0.293450,3584064,8181932.61
0.293486,3584475,11390405.45
0.293509,3584719,10824239.20
0.293562,3585587,16148837.21
0.293784,3587996,10871772.65
0.293874,3589833,20486912.69
0.293910,3590411,15835616.44
0.293947,3590961,14732274.40
0.294109,3591817,5281212.21
0.294313,3593351,7533456.11
0.294374,3594251,14784394.25
0.294423,3594914,13553847.41
0.294457,3595390,13813517.51
0.294608,3596051,4399334.44
0.294648,3596590,13349845.20
0.294719,3598071,20957744.88
0.294751,3598563,15177221.83
0.294956,3600429,9102439.02
0.295050,3602569,22836897.60
0.295091,3603273,16895864.83
0.295154,3604434,18588491.47
0.295314,3605158,4521467.60
0.295406,3607204,22239130.43
0.295453,3607984,16566137.12
0.295485,3608405,13003861.00
0.295661,3609755,7685038.65
0.295712,3610670,17941176.47
0.295799,3612458,20650466.60
0.295969,3613836,8115860.09
0.296028,3614889,17623430.96
0.296107,3616581,21417721.52
0.296274,3617621,6236881.56
0.296356,3619239,19731707.32
0.296421,3620500,19288718.93
0.296646,3622411,8491748.21
0.296701,3623296,16251055.86
0.296755,3624158,16049451.67
0.296838,3625405,14897022.98
0.297035,3627227,9258506.44
0.297102,3628482,18801498.13
0.297166,3629635,17980506.82
