timestamp_ns,symbol,best_bid,best_ask,spread,bid_volume,ask_volume,bid_levels,ask_levels,total_orders
17080074149145,TSLA,6418900,6420995,2095,23,100,249,233,972
17092369568870,AAPL,3215707,3216600,893,39,30,100,124,598
17092369568870,AMZN,18524827,18525173,346,100,100,236,196,989
17092369568870,GOOGL,14415196,14416700,1504,10,13,183,112,508
17092369568870,MSFT,1741400,1741700,300,407,200,76,71,884
17092369568870,TSLA,6418900,6420988,2088,23,100,251,233,971
17100829080737,AAPL,3215707,3216600,893,39,30,100,124,598
17100829080737,AMZN,18524827,18525173,346,100,100,237,196,990
17100829080737,GOOGL,14415127,14415300,173,48,17,184,113,511
17100829080737,MSFT,1741400,1741700,300,336,200,76,71,889
17100829080737,TSLA,6418900,6420988,2088,9,100,250,233,974
17110576802798,AAPL,3215707,3216600,893,39,30,101,124,599
17110576802798,AMZN,18524827,18525173,346,100,100,237,196,990
17110576802798,GOOGL,14415127,14415300,173,48,17,184,113,511
17110576802798,MSFT,1741400,1741700,300,336,200,76,71,894
17110576802798,TSLA,6418600,6420727,2127,3,100,247,233,972
17121133808748,AAPL,3215700,3216000,300,52,30,101,126,608
17121133808748,AMZN,18524827,18525173,346,100,100,237,196,990
17121133808748,GOOGL,14415127,14415300,173,48,17,185,113,512
17121133808748,MSFT,1741400,1741700,300,336,200,76,71,898
17121133808748,TSLA,6417500,6419694,2194,3,100,243,233,967
17130102062771,AAPL,3215700,3216000,300,52,30,101,127,614
17130102062771,AMZN,18524827,18525173,346,100,100,236,196,989
17130102062771,GOOGL,14415127,14415300,173,48,17,185,113,512
17130102062771,MSFT,1741400,1741700,300,135,300,76,71,901
17130102062771,TSLA,6417500,6419641,2141,3,100,243,233,966
17141277621525,AAPL,3215700,3216000,300,52,30,101,127,614
17141277621525,AMZN,18524827,18525173,346,100,100,236,196,989
17141277621525,GOOGL,14415127,14415300,173,48,17,185,113,512
17141277621525,MSFT,1741400,1741500,100,135,100,76,72,903
17141277621525,TSLA,6415300,6418514,3214,16,100,237,233,959
17150208263763,AAPL,3215700,3216000,300,52,30,100,127,614
17150208263763,AMZN,18524827,18525173,346,100,100,236,196,989
17150208263763,GOOGL,14414381,14415300,919,98,17,185,113,512
17150208263763,MSFT,1741400,1741500,100,135,200,76,72,908
17150208263763,TSLA,6415300,6415800,500,2,14,238,234,964
17160427189986,AAPL,3215400,3216000,600,542,30,97,129,615
17160427189986,AMZN,18524827,18525173,346,100,100,236,198,998
17160427189986,GOOGL,14414381,14415300,919,98,17,185,113,513
17160427189986,MSFT,1741300,1741500,200,657,300,75,72,907
17160427189986,TSLA,6414600,6415800,1200,2,14,239,234,964
17171111452489,AAPL,3215400,3215500,100,542,100,97,130,621
17171111452489,AMZN,18524827,18525173,346,100,100,238,199,1005
17171111452489,GOOGL,14414381,14415300,919,98,17,185,113,513
17171111452489,MSFT,1741300,1741500,200,657,300,75,72,906
17171111452489,TSLA,6414600,6414800,200,1,15,238,236,968
17180938890745,AAPL,3215400,3215500,100,542,100,97,130,621
17180938890745,AMZN,18524827,18525173,346,100,100,238,199,1006
17180938890745,GOOGL,14414381,14414700,319,32,13,191,117,528
17180938890745,MSFT,1741300,1741500,200,157,300,75,71,899
17180938890745,TSLA,6413500,6414800,1300,22,15,232,236,959
17191705060650,AAPL,3215400,3215500,100,542,100,97,130,624
17191705060650,AMZN,18524827,18525173,346,100,100,238,200,1007
17191705060650,GOOGL,14414381,14414400,19,32,43,196,120,550
17191705060650,MSFT,1741300,1741500,200,157,300,75,71,897
17191705060650,TSLA,6413500,6414700,1200,22,14,232,237,963
17200117400729,AAPL,3215400,3215500,100,542,100,98,131,629
17200117400729,AMZN,18524827,18525173,346,100,100,239,204,1009
17200117400729,GOOGL,14413000,14413200,200,41,35,200,129,578
17200117400729,MSFT,1741300,1741400,100,57,100,75,72,897
17200117400729,TSLA,6413500,6414100,600,21,16,232,241,967
17210487214064,AAPL,3215400,3215500,100,542,100,99,133,632
17210487214064,AMZN,18524827,18525173,346,100,100,238,205,1009
17210487214064,GOOGL,14413000,14413100,100,5,36,204,130,583
17210487214064,MSFT,1741300,1741400,100,57,100,75,73,897
17210487214064,TSLA,6413500,6414100,600,21,16,234,241,970
17220104868567,AAPL,3215400,3215500,100,542,100,99,133,633
17220104868567,AMZN,18524827,18525173,346,100,100,238,205,1009
17220104868567,GOOGL,14412500,14412600,100,16,73,210,134,602
17220104868567,MSFT,1741300,1741400,100,57,100,75,73,896
17220104868567,TSLA,6413500,6414100,600,21,16,235,241,971
17231277575357,AAPL,3215400,3215500,100,542,100,99,133,633
17231277575357,AMZN,18524827,18525173,346,100,100,238,205,1008
17231277575357,GOOGL,14412500,14412600,100,16,73,211,135,606
17231277575357,MSFT,1741300,1741400,100,57,100,75,73,896
17231277575357,TSLA,6413500,6414100,600,7,16,236,242,975
17240767781322,AAPL,3215400,3215500,100,527,100,99,133,641
17240767781322,AMZN,18524827,18525173,346,100,100,238,204,1006
17240767781322,GOOGL,14412500,14412600,100,16,73,212,135,610
17240767781322,MSFT,1741300,1741400,100,57,100,75,73,897
17240767781322,TSLA,6413400,6414100,700,7,62,234,243,979
17250147216962,AAPL,3215400,3215500,100,527,100,99,133,641
17250147216962,AMZN,18524827,18525173,346,100,100,238,204,1006
17250147216962,GOOGL,14412500,14412600,100,16,73,212,135,611
17250147216962,MSFT,1741300,1741400,100,57,100,75,73,897
17250147216962,TSLA,6413400,6414100,700,7,62,236,243,982
17260212556861,AAPL,3215400,3215500,100,312,100,99,133,643
17260212556861,AMZN,18524827,18525173,346,100,100,238,203,1003
17260212556861,GOOGL,14411400,14412000,600,28,3,211,136,618
17260212556861,MSFT,1741300,1741400,100,57,100,75,73,896
17260212556861,TSLA,6412800,6414000,1200,48,14,233,244,979
17270579435935,AAPL,3215400,3215500,100,312,200,99,133,643
17270579435935,AMZN,18524827,18525173,346,100,100,239,203,1014
17270579435935,GOOGL,14411400,14411700,300,28,15,213,137,625
17270579435935,MSFT,1741300,1741400,100,57,100,75,73,897
17270579435935,TSLA,6408700,6410870,2170,851,100,224,243,954
17280366973451,AAPL,3215400,3215500,100,312,200,100,133,646
17280366973451,AMZN,18524827,18525173,346,100,100,239,203,1015
17280366973451,GOOGL,14411400,14411700,300,28,15,213,137,626
17280366973451,MSFT,1741300,1741400,100,57,100,75,73,898
17280366973451,TSLA,6408700,6410798,2098,804,100,225,243,955
17290224145675,AAPL,3215400,3215500,100,312,200,101,135,651
17290224145675,AMZN,18524827,18525173,346,100,100,239,203,1015
17290224145675,GOOGL,14411200,14411700,500,36,77,216,142,643
17290224145675,MSFT,1741300,1741400,100,57,100,75,73,894
17290224145675,TSLA,6408700,6410700,2000,804,15,232,247,969
17300222296506,AAPL,3215400,3215500,100,312,200,101,135,653
17300222296506,AMZN,18524827,18525173,346,100,100,239,204,1016
17300222296506,GOOGL,14410500,14411700,1200,122,77,215,143,649
17300222296506,MSFT,1741300,1741400,100,57,100,75,73,895
17300222296506,TSLA,6408700,6409600,900,768,14,237,248,977
17310343538715,AAPL,3215400,3215500,100,312,200,101,135,653
17310343538715,AMZN,18524827,18525173,346,100,100,239,203,1016
17310343538715,GOOGL,14410500,14411700,1200,122,77,216,143,650
17310343538715,MSFT,1741200,1741300,100,720,143,74,74,898
17310343538715,TSLA,6408700,6409600,900,318,28,239,251,997
17320736906583,AAPL,3215400,3215500,100,312,200,101,135,653
17320736906583,AMZN,18524827,18525173,346,100,100,239,203,1020
17320736906583,GOOGL,14410500,14411700,1200,122,77,216,143,650
17320736906583,MSFT,1741200,1741300,100,720,143,74,74,899
17320736906583,TSLA,6408700,6409600,900,318,28,241,252,1009
17330174813231,AAPL,3215400,3215500,100,312,200,101,136,661
17330174813231,AMZN,18524827,18525173,346,100,100,238,203,1028
17330174813231,GOOGL,14410500,14411700,1200,122,77,216,143,650
17330174813231,MSFT,1741200,1741300,100,720,143,74,74,905
17330174813231,TSLA,6407000,6409104,2104,48,100,245,254,1013
17340464876311,AAPL,3215400,3215500,100,312,200,101,136,667
17340464876311,AMZN,18524827,18525173,346,100,100,238,204,1034
17340464876311,GOOGL,14410500,14411700,1200,122,77,216,143,650
17340464876311,MSFT,1741200,1741300,100,720,143,74,74,905
17340464876311,TSLA,6407000,6409088,2088,19,100,247,254,1018
17350064864983,AAPL,3215400,3215500,100,212,200,101,137,668
17350064864983,AMZN,18524827,18525173,346,100,100,237,205,1041
17350064864983,GOOGL,14410500,14411700,1200,122,77,216,143,650
17350064864983,MSFT,1741200,1741300,100,420,143,74,74,905
17350064864983,TSLA,6407000,6409088,2088,19,100,249,255,1025
17360250992426,AAPL,3215400,3215500,100,212,200,102,139,673
17360250992426,AMZN,18524827,18525179,352,96,100,239,208,1052
17360250992426,GOOGL,14410500,14411700,1200,122,77,216,143,650
17360250992426,MSFT,1741200,1741300,100,420,143,74,74,907
17360250992426,TSLA,6407000,6409088,2088,19,100,252,255,1032
17370338951282,AAPL,3215400,3215500,100,212,200,102,139,673
17370338951282,AMZN,18524827,18525180,353,96,100,239,208,1052
17370338951282,GOOGL,14410500,14411700,1200,122,77,216,143,650
17370338951282,MSFT,1741200,1741300,100,420,143,74,74,908
17370338951282,TSLA,6407000,6409088,2088,19,100,256,256,1048
17382216347088,AAPL,3215400,3215500,100,212,200,101,139,674
17382216347088,AMZN,18524827,18525180,353,96,100,240,209,1058
17382216347088,GOOGL,14410500,14411700,1200,122,77,216,144,651
17382216347088,MSFT,1741200,1741300,100,420,243,74,74,908
17382216347088,TSLA,6407000,6409088,2088,19,100,264,256,1074
17390976865693,AAPL,3215400,3215500,100,212,200,101,139,674
17390976865693,AMZN,18524827,18525180,353,96,100,241,209,1060
17390976865693,GOOGL,14410500,14411700,1200,122,77,216,144,651
17390976865693,MSFT,1741200,1741300,100,420,243,74,74,908
17390976865693,TSLA,6407000,6409088,2088,19,100,265,256,1078
17400262182321,AAPL,3215400,3215500,100,212,200,101,139,674
17400262182321,AMZN,18524827,18525180,353,96,100,243,210,1068
17400262182321,GOOGL,14410500,14411700,1200,122,77,216,144,651
17400262182321,MSFT,1741200,1741300,100,420,243,73,74,906
17400262182321,TSLA,6405500,6408751,3251,11,100,261,256,1077
17410192859702,AAPL,3215400,3215500,100,212,200,101,139,675
17410192859702,AMZN,18524827,18525180,353,96,100,243,210,1070
17410192859702,GOOGL,14410500,14411700,1200,122,77,216,144,651
17410192859702,MSFT,1741200,1741300,100,220,243,73,75,905
17410192859702,TSLA,6405400,6405500,100,26,3,260,258,1080
17420008234508,AAPL,3215400,3215500,100,212,200,102,139,679
17420008234508,AMZN,18524827,18525180,353,96,100,245,211,1088
17420008234508,GOOGL,14410500,14411200,700,122,39,222,146,669
17420008234508,MSFT,1741100,1741300,200,790,243,72,75,904
17420008234508,TSLA,6405400,6405500,100,26,3,265,259,1086
17431934315185,AAPL,3215300,3215500,200,37,200,101,139,683
17431934315185,AMZN,18524827,18525180,353,96,100,244,212,1090
17431934315185,GOOGL,14410500,14411200,700,88,39,224,149,681
17431934315185,MSFT,1741100,1741300,200,790,243,72,75,903
17431934315185,TSLA,6405400,6405500,100,26,3,265,261,1093
17440346069647,AAPL,3215300,3215500,200,2,200,101,140,686
17440346069647,AMZN,18524827,18525180,353,96,100,244,214,1099
17440346069647,GOOGL,14410500,14411200,700,88,39,224,149,687
17440346069647,MSFT,1741100,1741300,200,790,243,72,75,902
17440346069647,TSLA,6405400,6405500,100,26,3,265,261,1093
17450976825222,AAPL,3215300,3215500,200,1,200,101,142,687
17450976825222,AMZN,18524827,18525180,353,96,100,240,213,1118
17450976825222,GOOGL,14410500,14411200,700,88,39,224,149,692
17450976825222,MSFT,1741100,1741300,200,790,243,72,75,901
17450976825222,TSLA,6405400,6405500,100,25,3,266,260,1099
17460416519278,AAPL,3215300,3215500,200,1,200,101,143,690
17460416519278,AMZN,18524827,18525180,353,96,100,240,212,1125
17460416519278,GOOGL,14410500,14411200,700,88,39,224,150,694
17460416519278,MSFT,1741100,1741300,200,790,243,72,75,901
17460416519278,TSLA,6405400,6405500,100,25,3,266,261,1103
17470068984145,AAPL,3215300,3215500,200,1,200,101,143,693
17470068984145,AMZN,18524827,18525180,353,96,100,240,213,1131
17470068984145,GOOGL,14410500,14411200,700,88,39,224,151,695
17470068984145,MSFT,1741100,1741300,200,790,243,72,75,901
17470068984145,TSLA,6405400,6405500,100,25,3,267,264,1113
17480183887381,AAPL,3215300,3215500,200,1,200,101,145,698
17480183887381,AMZN,18524827,18525180,353,96,100,241,213,1131
17480183887381,GOOGL,14410500,14411200,700,58,39,224,152,699
17480183887381,MSFT,1741100,1741200,100,590,100,72,76,902
17480183887381,TSLA,6405400,6405500,100,25,3,267,264,1115
17490385974837,AAPL,3215300,3215500,200,1,200,102,147,700
17490385974837,AMZN,18524827,18525180,353,96,100,241,214,1143
17490385974837,GOOGL,14410500,14411200,700,58,39,226,154,704
17490385974837,MSFT,1741100,1741200,100,490,100,72,76,906
17490385974837,TSLA,6405400,6405500,100,25,3,268,264,1119
17500382205971,AAPL,3215300,3215500,200,1,300,102,147,708
17500382205971,AMZN,18524827,18525180,353,96,100,241,217,1166
17500382205971,GOOGL,14410500,14411200,700,58,39,231,155,716
17500382205971,MSFT,1741100,1741200,100,490,100,72,76,913
17500382205971,TSLA,6405000,6405500,500,128,3,266,264,1122
17510039343140,AAPL,3215300,3215500,200,1,300,102,147,704
17510039343140,AMZN,18524827,18525180,353,96,100,241,218,1186
17510039343140,GOOGL,14410500,14411200,700,58,39,234,157,730
17510039343140,MSFT,1741100,1741200,100,490,100,72,76,919
17510039343140,TSLA,6405000,6405500,500,96,3,272,267,1134
17520249282614,AAPL,3215300,3215500,200,1,300,102,147,700
17520249282614,AMZN,18524827,18525180,353,96,100,241,221,1202
17520249282614,GOOGL,14410500,14411200,700,58,39,236,158,742
17520249282614,MSFT,1741100,1741200,100,490,100,72,76,928
17520249282614,TSLA,6405000,6405500,500,96,3,274,270,1142
17530157733385,AAPL,3215200,3215500,300,75,300,101,147,693
17530157733385,AMZN,18524827,18525180,353,96,100,242,223,1208
17530157733385,GOOGL,14410500,14411200,700,58,39,237,159,755
17530157733385,MSFT,1741100,1741200,100,490,100,72,76,931
17530157733385,TSLA,6405000,6405500,500,96,3,278,271,1152
17542209580193,AAPL,3215200,3215500,300,51,300,101,149,695
17542209580193,AMZN,18524827,18525180,353,96,100,243,224,1215
17542209580193,GOOGL,14410500,14411200,700,58,39,237,159,755
17542209580193,MSFT,1741100,1741200,100,284,100,71,76,934
17542209580193,TSLA,6405000,6405500,500,96,3,279,271,1154
17551056925651,AAPL,3215200,3215500,300,51,300,101,149,702
17551056925651,AMZN,18524827,18525180,353,96,100,244,224,1218
17551056925651,GOOGL,14410500,14411200,700,58,39,238,159,756
17551056925651,MSFT,1741100,1741200,100,284,100,71,76,934
17551056925651,TSLA,6405000,6405500,500,88,3,279,271,1155
17560086411454,AAPL,3215200,3215500,300,51,300,101,149,704
17560086411454,AMZN,18524827,18525180,353,96,100,244,224,1222
17560086411454,GOOGL,14410500,14411200,700,58,39,238,159,756
17560086411454,MSFT,1741100,1741200,100,271,100,71,76,932
17560086411454,TSLA,6405000,6405500,500,56,3,279,274,1162
17570057130104,AAPL,3215200,3215500,300,51,300,100,149,702
17570057130104,AMZN,18524827,18525180,353,96,100,245,224,1247
17570057130104,GOOGL,14410500,14411200,700,18,39,238,159,755
17570057130104,MSFT,1741100,1741200,100,263,100,71,76,931
17570057130104,TSLA,6405000,6405500,500,56,3,278,276,1165
17580078359444,AAPL,3215200,3215500,300,51,300,100,149,703
17580078359444,AMZN,18524827,18525180,353,96,100,245,228,1266
17580078359444,GOOGL,14410500,14411200,700,18,39,238,159,755
17580078359444,MSFT,1741100,1741200,100,263,100,71,75,941
17580078359444,TSLA,6405000,6405500,500,56,3,278,279,1169
17590052490235,AAPL,3215200,3215500,300,51,300,100,149,703
17590052490235,AMZN,18524827,18525180,353,96,100,247,228,1275
17590052490235,GOOGL,14410500,14411200,700,18,39,238,160,756
17590052490235,MSFT,1741100,1741200,100,263,100,71,75,953
17590052490235,TSLA,6405000,6405500,500,56,3,278,280,1171
17600152395579,AAPL,3215200,3215500,300,51,300,99,149,696
17600152395579,AMZN,18524827,18525180,353,96,100,247,229,1293
17600152395579,GOOGL,14410500,14411200,700,18,39,239,161,767
17600152395579,MSFT,1741100,1741200,100,163,100,71,75,961
17600152395579,TSLA,6405000,6405500,500,56,3,273,281,1171
17610623864927,AAPL,3215200,3215500,300,51,300,99,149,698
17610623864927,AMZN,18524827,18525180,353,96,100,245,233,1303
17610623864927,GOOGL,14410500,14411200,700,18,39,239,162,769
17610623864927,MSFT,1741100,1741200,100,163,100,71,75,973
17610623864927,TSLA,6405000,6405500,500,56,3,272,282,1175
17620157187605,AAPL,3215200,3215500,300,51,300,99,149,698
17620157187605,AMZN,18524827,18525180,353,96,100,247,235,1331
17620157187605,GOOGL,14410500,14411200,700,18,39,238,162,768
17620157187605,MSFT,1741100,1741200,100,163,100,71,75,979
17620157187605,TSLA,6405000,6405500,500,56,3,275,282,1182
17630059332719,AAPL,3215200,3215500,300,51,300,100,149,697
17630059332719,AMZN,18524827,18525180,353,96,100,248,238,1348
17630059332719,GOOGL,14410500,14411200,700,18,39,238,162,767
17630059332719,MSFT,1741100,1741200,100,163,100,71,75,986
17630059332719,TSLA,6405000,6405500,500,56,3,276,284,1190
17640389649670,AAPL,3215200,3215500,300,51,300,100,149,700
17640389649670,AMZN,18524827,18525180,353,96,100,249,242,1366
17640389649670,GOOGL,14410500,14411200,700,18,39,238,164,770
17640389649670,MSFT,1741100,1741200,100,163,100,71,75,991
17640389649670,TSLA,6405000,6405500,500,56,3,276,285,1197
17651156384916,AAPL,3215200,3215500,300,51,300,101,149,704
17651156384916,AMZN,18524827,18525180,353,96,100,251,241,1371
17651156384916,GOOGL,14410500,14411200,700,18,39,238,165,771
17651156384916,MSFT,1741100,1741200,100,63,100,71,75,999
17651156384916,TSLA,6405000,6405500,500,56,3,277,286,1206
17661743653229,AAPL,3215200,3215500,300,51,300,101,149,708
17661743653229,AMZN,18524827,18525180,353,96,100,251,241,1370
17661743653229,GOOGL,14410500,14411200,700,18,39,238,165,771
17661743653229,MSFT,1741100,1741200,100,53,100,71,75,999
17661743653229,TSLA,6405000,6405500,500,56,3,277,286,1208
17670090045994,AAPL,3215200,3215500,300,51,300,100,149,708
17670090045994,AMZN,18524827,18525180,353,96,100,251,241,1372
17670090045994,GOOGL,14410500,14411200,700,18,39,238,165,772
17670090045994,MSFT,1741000,1741100,100,940,47,70,76,999
17670090045994,TSLA,6405000,6405500,500,56,3,277,286,1212
17681072314540,AAPL,3215200,3215500,300,51,300,100,149,708
17681072314540,AMZN,18524827,18525180,353,96,100,252,243,1376
17681072314540,GOOGL,14410500,14411200,700,18,39,238,166,773
17681072314540,MSFT,1741000,1741100,100,940,47,70,76,999
17681072314540,TSLA,6405000,6405500,500,56,3,277,287,1216
17691836594157,AAPL,3215100,3215500,400,1072,300,99,149,711
17691836594157,AMZN,18524827,18525180,353,96,100,250,242,1385
17691836594157,GOOGL,14410500,14411200,700,18,39,238,166,773
17691836594157,MSFT,1741000,1741100,100,940,47,70,76,1000
17691836594157,TSLA,6405000,6405500,500,56,3,277,288,1220
17700607410182,AAPL,3215100,3215500,400,972,300,99,149,715
17700607410182,AMZN,18524827,18525180,353,96,100,250,242,1384
17700607410182,GOOGL,14410500,14411200,700,18,39,238,166,773
17700607410182,MSFT,1741000,1741100,100,840,47,70,76,999
17700607410182,TSLA,6405000,6405500,500,56,3,277,289,1224
17711400575985,AAPL,3215100,3215500,400,972,300,100,150,720
17711400575985,AMZN,18524827,18525180,353,96,100,252,245,1400
17711400575985,GOOGL,14410500,14411200,700,18,39,238,167,776
17711400575985,MSFT,1741000,1741100,100,730,47,70,76,998
17711400575985,TSLA,6405000,6405500,500,56,3,277,289,1223
17720907026021,AAPL,3215100,3215500,400,872,300,100,150,721
17720907026021,AMZN,18524827,18525180,353,96,100,254,249,1415
17720907026021,GOOGL,14410500,14411200,700,18,39,239,167,777
17720907026021,MSFT,1741000,1741100,100,730,47,70,76,997
17720907026021,TSLA,6405000,6405500,500,56,3,277,291,1224
17730977038754,AAPL,3215100,3215500,400,458,300,100,150,716
17730977038754,AMZN,18524827,18525180,353,96,100,254,249,1437
17730977038754,GOOGL,14410500,14411200,700,18,39,239,167,777
17730977038754,MSFT,1741000,1741100,100,430,47,70,76,994
17730977038754,TSLA,6405000,6405500,500,56,3,280,292,1230
17740553237674,AAPL,3215100,3215500,400,458,300,100,150,715
17740553237674,AMZN,18524827,18525180,353,96,100,256,249,1451
17740553237674,GOOGL,14410500,14411200,700,18,39,239,167,777
17740553237674,MSFT,1741000,1741100,100,330,247,71,76,995
17740553237674,TSLA,6405000,6405500,500,56,3,280,296,1236
17750213291730,AAPL,3215100,3215500,400,458,300,100,150,715
17750213291730,AMZN,18524827,18525180,353,96,100,256,249,1463
17750213291730,GOOGL,14410500,14411200,700,18,39,239,167,777
17750213291730,MSFT,1741000,1741100,100,330,247,71,76,998
17750213291730,TSLA,6405000,6405500,500,56,3,280,297,1238
17760009177543,AAPL,3215100,3215500,400,458,300,100,150,715
17760009177543,AMZN,18524827,18525180,353,96,100,255,250,1483
17760009177543,GOOGL,14410500,14411200,700,18,39,239,167,777
17760009177543,MSFT,1741000,1741100,100,330,247,71,76,1000
17760009177543,TSLA,6405000,6405500,500,56,3,280,297,1242
17770115330352,AAPL,3215100,3215500,400,458,300,100,150,715
17770115330352,AMZN,18524827,18525180,353,96,100,256,252,1505
17770115330352,GOOGL,14410500,14411200,700,18,39,239,167,777
17770115330352,MSFT,1741000,1741100,100,330,247,71,76,1001
17770115330352,TSLA,6405000,6405500,500,56,3,279,298,1244
17780508467456,AAPL,3215100,3215500,400,458,300,100,150,714
17780508467456,AMZN,18524827,18525180,353,96,100,259,251,1520
17780508467456,GOOGL,14410500,14411200,700,18,39,239,167,777
17780508467456,MSFT,1741000,1741100,100,330,247,72,76,1008
17780508467456,TSLA,6405000,6405500,500,56,3,280,298,1247
17790709722712,AAPL,3215100,3215500,400,308,300,100,150,715
17790709722712,AMZN,18524827,18525180,353,96,100,259,251,1521
17790709722712,GOOGL,14410500,14411200,700,18,39,239,167,777
17790709722712,MSFT,1741000,1741100,100,330,247,72,76,1009
17790709722712,TSLA,6405000,6405500,500,56,3,280,299,1252
17800432773045,AAPL,3215100,3215500,400,164,300,100,150,714
17800432773045,AMZN,18524827,18525180,353,96,100,259,251,1526
17800432773045,GOOGL,14410500,14411200,700,18,39,239,167,777
17800432773045,MSFT,1741000,1741100,100,330,247,72,76,1009
17800432773045,TSLA,6405000,6405500,500,56,3,280,299,1256
17810319225727,AAPL,3215100,3215500,400,164,300,100,150,716
17810319225727,AMZN,18524827,18525180,353,96,100,259,253,1529
17810319225727,GOOGL,14410500,14411200,700,18,39,239,167,777
17810319225727,MSFT,1740900,1741000,100,600,100,71,76,1007
17810319225727,TSLA,6405000,6405500,500,56,3,280,300,1261
17820634503886,AAPL,3215100,3215500,400,164,300,100,149,721
17820634503886,AMZN,18524827,18525180,353,96,100,258,254,1531
17820634503886,GOOGL,14410500,14411200,700,18,39,239,167,777
17820634503886,MSFT,1740900,1741000,100,400,100,71,76,1005
17820634503886,TSLA,6405000,6405500,500,56,3,280,302,1270
17830682528328,AAPL,3215100,3215500,400,56,300,100,149,722
17830682528328,AMZN,18524827,18525180,353,96,100,258,254,1533
17830682528328,GOOGL,14410500,14411200,700,18,39,239,167,777
17830682528328,MSFT,1740800,1741000,200,1192,100,72,76,1002
17830682528328,TSLA,6405000,6405500,500,56,3,281,303,1276
17840051625969,AAPL,3215100,3215500,400,56,300,100,149,720
17840051625969,AMZN,18524827,18525180,353,96,100,258,254,1534
17840051625969,GOOGL,14410500,14411200,700,18,39,239,167,777
17840051625969,MSFT,1740800,1741000,200,892,100,74,76,1010
17840051625969,TSLA,6405000,6405500,500,56,3,281,303,1290
17854785240761,AAPL,3215100,3215500,400,56,300,100,149,722
17854785240761,AMZN,18524827,18525180,353,96,100,257,254,1533
17854785240761,GOOGL,14410500,14411200,700,18,39,239,167,777
17854785240761,MSFT,1740800,1741000,200,826,100,74,76,1010
17854785240761,TSLA,6405000,6405500,500,56,3,281,303,1295
17865605888112,AAPL,3215100,3215500,400,56,300,100,149,726
17865605888112,AMZN,18524827,18525180,353,96,100,257,254,1533
17865605888112,GOOGL,14410500,14411200,700,18,39,239,167,777
17865605888112,MSFT,1740800,1741000,200,738,100,74,76,1009
17865605888112,TSLA,6405000,6405500,500,56,3,281,303,1296
17870387605123,AAPL,3215100,3215500,400,56,300,100,149,726
17870387605123,AMZN,18524827,18525180,353,96,100,257,254,1536
17870387605123,GOOGL,14410500,14411200,700,18,39,239,167,777
17870387605123,MSFT,1740800,1741000,200,738,100,74,76,1010
17870387605123,TSLA,6405000,6405500,500,56,3,281,304,1300
17880221323223,AAPL,3215100,3215500,400,56,300,100,150,730
17880221323223,AMZN,18524827,18525180,353,96,100,259,254,1542
17880221323223,GOOGL,14410500,14411200,700,18,39,239,167,777
17880221323223,MSFT,1740800,1741000,200,738,100,74,76,1009
17880221323223,TSLA,6405000,6405500,500,56,3,281,305,1300
17892207413636,AAPL,3215100,3215500,400,46,300,100,150,731
17892207413636,AMZN,18524827,18525180,353,96,100,261,254,1546
17892207413636,GOOGL,14410500,14411200,700,18,39,240,167,779
17892207413636,MSFT,1740800,1741000,200,549,100,75,76,1010
17892207413636,TSLA,6405000,6405500,500,56,3,281,305,1303
17900576321253,AAPL,3215100,3215500,400,46,300,100,150,731
17900576321253,AMZN,18524827,18525180,353,96,100,261,254,1547
17900576321253,GOOGL,14410500,14411200,700,18,39,240,167,779
17900576321253,MSFT,1740800,1741000,200,549,100,75,76,1010
17900576321253,TSLA,6405000,6405500,500,37,3,281,308,1308
17910020472935,AAPL,3215000,3215500,500,3551,300,99,150,731
17910020472935,AMZN,18524827,18525180,353,96,100,261,254,1548
17910020472935,GOOGL,14410500,14411200,700,18,39,240,167,779
17910020472935,MSFT,1740800,1741000,200,549,100,75,76,1010
17910020472935,TSLA,6405000,6405500,500,37,3,282,309,1313
17920451774095,AAPL,3215000,3215500,500,3551,300,99,151,733
17920451774095,AMZN,18524827,18525180,353,96,100,261,256,1553
17920451774095,GOOGL,14410500,14411200,700,18,39,240,167,779
17920451774095,MSFT,1740800,1741000,200,443,100,75,76,1009
17920451774095,TSLA,6403400,6405488,2088,12,100,280,311,1316
17930538440307,AAPL,3215000,3215500,500,3551,300,99,151,730
17930538440307,AMZN,18524827,18525180,353,96,100,261,256,1555
17930538440307,GOOGL,14410500,14411200,700,18,39,240,167,779
17930538440307,MSFT,1740800,1741000,200,243,100,75,76,1008
17930538440307,TSLA,6403400,6405488,2088,12,100,280,311,1325
17940634806716,AAPL,3215000,3215500,500,3551,300,99,151,732
17940634806716,AMZN,18524827,18525180,353,96,100,261,257,1562
17940634806716,GOOGL,14410500,14411200,700,18,39,240,167,779
17940634806716,MSFT,1740700,1741000,300,762,100,74,76,1004
17940634806716,TSLA,6403300,6404000,700,59,10,281,316,1335
17950028219063,AAPL,3215000,3215500,500,3244,300,99,151,732
17950028219063,AMZN,18524827,18525180,353,96,100,261,256,1562
17950028219063,GOOGL,14410500,14411200,700,18,39,240,167,779
17950028219063,MSFT,1740700,1741000,300,673,100,74,76,1003
17950028219063,TSLA,6403300,6404000,700,59,10,281,319,1339
17961250218249,AAPL,3215000,3215500,500,3244,300,99,151,732
17961250218249,AMZN,18524827,18525180,353,96,100,262,255,1562
17961250218249,GOOGL,14410500,14411200,700,18,39,240,167,780
17961250218249,MSFT,1740700,1741000,300,673,100,74,76,1002
